Date,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CS,CS,CS,CS,EG,EG,EG,EG,EG,EG,EG,EG,EG,EG,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,,IT,IT,IT,IT,IT,IT,IT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,TC,TC,TC,TC,TC,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT
20/02/01,11.964245,34.859619,11.759348,7.071603,11.289651,13.944566,11.943915,9.717683,19.862774,4.955682,19.23531,28.284481,5.896145,36.705738,22.272797,17.043123,40.091003,18.788069,23.273424,12.606583,24.575996,31.032345,16.461912,19.834803,15.496362,5.555443,9.548603,9.897929,20.722401,10.606437,37.643108,356.057465,18.155783,18.076694,39.42857,16.251806,20.993534,9.015187,6.868581,9.267776,12.894553,15.502578,11.885313,45.900391,14.374056,8.262733,60.279629,13.661808,19.769098,28.367954,31.178858,38.793652,32.788826,12.420618,31.405186,42.54969,39.946651,40.268295,9.797257,21.807228,120.666672,24.677731,0.882082,32.297676,52.546707,38.599998,17.831234,26.699512,3.985228,14.590598,64.086769,25.376225,2.184371,11.048039,1.776195,23.364502,17.575165,8.889918,16.0931,21.870153,12.380703,16.247536,32.869102,13.818323,52.389782,17.76358,21.41334,21.566694,22.349442,18.898817,14.177073,20.223213,17.466177,18.227814,5.296244,21.556555,8.745059,6.539721,13.201097
21/02/01,11.876272,35.302467,10.809095,6.537707,11.051445,13.768551,11.126485,9.627022,19.366858,4.907713,18.660343,26.424143,5.630611,36.286922,22.007813,16.887331,38.883415,17.647354,23.076384,12.496255,24.414049,29.996119,16.386889,19.439528,15.430422,5.494607,9.49679,9.683043,20.694111,10.606437,37.412769,335.890106,17.583754,17.582289,39.378601,16.184893,20.694553,8.902963,6.821832,9.104078,12.740321,15.292391,11.715686,44.738976,14.766851,8.207997,62.206379,14.044709,19.425482,28.444418,31.04969,38.565601,32.563648,12.354702,31.692982,42.595886,40.03994,40.687008,9.742286,22.49753,121.599998,23.819302,0.909177,32.692875,49.761417,38.400002,17.606947,26.506027,3.816963,14.150364,62.4846,24.525303,2.159003,10.906729,1.721272,23.243975,17.460262,8.737452,15.786092,21.328024,12.547896,16.068768,32.60603,13.603903,52.07933,16.718199,20.855728,20.539719,22.339924,19.047241,14.173694,20.555101,17.571199,18.487024,5.298141,22.034548,8.657212,6.646929,13.32523
22/02/01,11.629951,35.177147,10.690316,6.34967,10.791084,13.357842,11.091654,9.564693,19.614811,5.008871,18.393707,27.18347,5.739464,35.158871,21.684317,16.849943,38.995232,17.027178,22.723192,12.473737,24.456673,29.528652,15.826185,19.371376,14.598966,5.47891,9.483464,9.613584,20.173502,10.596185,37.338463,337.976318,18.056297,17.922194,39.334846,15.752467,20.47356,8.977779,6.832619,9.069613,12.39957,15.333793,11.79937,44.524315,14.75209,8.397286,61.71093,13.859386,19.277594,27.82506,30.677094,38.279533,32.696285,12.335871,31.565434,42.873089,38.873741,40.164913,9.742286,23.248596,121.866669,22.502487,0.906166,32.700039,49.646564,38,17.375177,25.30649,3.852387,13.731097,64.359863,24.392952,2.155764,10.909937,1.774122,23.715103,17.353577,8.801956,15.421964,21.524624,12.840484,16.231285,31.95788,13.818323,57.551174,17.362726,21.483593,20.539719,22.59688,19.195665,14.20752,20.704975,17.891661,18.384476,5.303834,22.132961,8.665712,6.711254,13.344331
23/02/01,11.700329,34.837955,11.007065,6.346313,10.536268,13.260057,11.181798,9.525028,19.653971,5.110027,18.145853,27.137918,5.795539,34.787365,21.618929,16.856178,39.051128,16.709076,22.321672,12.392682,23.996401,29.154669,15.616901,19.270512,14.716524,5.465174,9.372436,9.561483,20.264044,10.619243,37.680256,335.194672,18.205523,17.636326,39.291107,15.592879,20.194092,8.977779,6.814637,9.063869,12.607614,15.435693,11.65462,44.536999,14.441983,8.123612,62.041245,13.692443,19.347193,26.915142,30.771482,38.979164,31.524151,11.770864,31.228592,43.860615,38.057384,39.84441,9.404015,23.417915,122.426666,22.502487,0.906166,31.722851,46.660313,37.25,17.644329,23.333048,3.808107,12.913524,63.158257,23.548317,2.112584,10.829653,1.797957,23.024857,16.935022,8.702267,15.157792,21.345898,13.342065,16.088274,31.3936,13.818323,58.249683,17.873619,21.830462,20.590014,22.458883,18.088694,13.967348,20.667507,17.425779,18.267689,5.231727,22.217306,8.54953,6.576482,13.105612
26/02/01,12.19297,32.660599,12.020665,6.464396,10.990509,13.940658,12.068885,9.474031,19.49736,5.1215,18.836842,28.702089,5.906041,35.793835,21.997486,16.983873,39.174122,16.860094,22.563328,12.383675,24.024817,30.681734,16.09469,19.739391,15.109303,5.486759,9.57821,9.84367,20.44512,10.947168,37.970043,349.798523,18.404497,17.705891,40.209656,15.675251,20.200594,9.277041,6.922521,9.178744,13.073895,15.789197,12.066251,45.647915,14.530586,8.3722,64.628578,13.841007,19.525526,27.955048,31.596169,38.036018,32.727127,12.100451,31.313623,44.692192,39.806705,41.0075,9.886054,23.986656,118.26667,23.902645,0.939282,31.047436,45.626598,35,18.040583,22.559155,3.967517,12.850628,65.543282,24.47488,2.157384,11.019133,1.865315,24.388914,17.328949,9.020098,15.264888,22.162075,14.269989,16.631054,32.140873,14.313875,60.927399,17.889339,22.085123,21.3571,22.496948,18.144356,14.116193,20.560453,17.517342,18.290472,5.305733,21.650274,8.628875,6.662245,13.411171
27/02/01,12.210568,33.548302,12.392846,6.410415,10.846487,13.768551,11.78002,9.615689,19.608288,4.106792,19.16732,29.134916,5.815332,35.611454,21.990601,16.581297,39.694069,16.709076,22.51128,12.383675,24.348707,30.490734,16.417503,19.739391,15.17812,5.473022,9.403522,9.815449,20.705418,10.931798,38.601646,346.32135,18.697954,18.107592,40.315868,15.855426,20.402075,9.16482,6.8506,9.836422,13.292689,15.945234,12.066251,46.051872,14.359287,8.495355,65.124016,13.942084,19.660355,27.442749,30.831108,37.881409,34.195374,12.477119,31.37903,45.04446,40.374268,41.307316,9.59852,23.960606,122.879997,23.810968,0.933261,28.920601,43.903751,35.049999,17.94339,23.216963,3.799252,12.724848,65.998474,24.790035,2.221318,10.91957,1.871533,24.224569,17.357676,9.022444,15.243468,22.328896,14.353589,16.523796,31.996004,14.166158,60.655739,17.684986,22.208055,21.315195,22.592115,18.255667,14.339447,20.983328,17.62237,18.828846,5.356968,21.767429,8.736559,6.677562,13.468465
28/02/01,11.981838,31.488174,12.812542,6.22485,10.7796,13.885891,11.448129,9.610023,19.184151,4.070293,18.851862,29.613274,5.95222,35.94458,22.055986,16.725967,39.973591,17.040041,21.823479,12.003158,24.337336,29.711119,15.771889,19.627621,14.877072,5.42004,9.322104,9.626604,20.44512,10.693536,38.47533,342.009827,18.205523,18.200293,39.772255,15.603183,20.148596,8.940373,6.861389,9.796217,13.561692,15.80829,12.154459,46.405342,14.468565,8.490796,63.472519,14.104433,19.299341,27.511559,31.50178,39.234322,33.828316,12.712533,31.830328,45.887596,39.791153,41.457211,9.894512,24.377394,123.013329,23.252573,0.879071,26.800957,43.5592,34.220001,17.94339,22.868706,3.648698,12.767125,65.106339,25.559,2.242989,10.925994,1.860134,23.934225,17.214062,9.002507,14.429535,22.436129,14.08608,16.608294,32.27813,13.732549,59.996021,17.574942,20.943544,20.749296,22.620668,18.274218,14.210904,20.785273,17.603521,18.529755,5.432872,21.767429,8.770566,6.775581,13.463689
1/3/01,11.990619,30.977312,12.226551,6.049407,10.612384,13.631647,11.269893,9.576022,19.060167,3.976435,18.934479,28.314838,5.72462,35.339508,22.334742,17.562586,39.140591,16.934,22.042828,12.045938,24.672594,29.5396,15.926357,19.739391,14.988897,5.416114,9.329502,9.659166,20.575281,10.547508,38.230114,338.323975,18.38957,18.432024,40.097183,15.834831,20.226585,9.127413,6.904542,9.96853,13.61191,15.782824,12.002926,46.506332,14.716643,8.458865,62.550419,14.184078,19.277594,27.572725,31.437197,38.693165,33.914684,12.947954,32.402645,45.610401,38.251755,41.224598,9.577381,24.746416,121.333328,22.669176,0.903156,29.603209,45.741467,35.900002,18.048056,25.074316,3.409585,12.132993,66.417198,25.193434,2.222943,10.691545,1.860134,23.961613,17.386402,8.895784,14.800799,22.3706,14.111163,16.634296,33.223679,13.403774,60.539326,17.087626,19.977598,20.304966,22.625422,18.63908,14.07221,21.010092,17.657375,18.61521,5.461338,21.551867,8.779062,6.683686,13.439815
2/3/01,12.052218,30.332478,11.798943,5.988678,10.846487,13.964128,11.698072,9.632687,18.825264,3.919078,19.227398,28.056679,5.802137,36.209721,21.852949,17.034195,39.951248,16.885805,22.615374,12.374662,25.130022,31.020882,16.366009,20.175562,15.596709,5.502458,9.516035,10.023824,20.773336,10.977914,38.155815,333.803864,18.70294,18.354795,40.165916,16.349621,20.571062,9.16482,6.936908,10.160954,13.827121,15.977076,12.292423,47.263756,14.672347,8.54097,63.802818,14.29435,19.325434,27.412157,31.894234,37.881409,34.676567,12.834953,32.425541,45.812527,38.189564,41.43137,9.932566,24.273195,121.333328,22.602503,0.92724,30.752848,48.210869,36.09,18.055527,27.132898,3.453865,14.162199,67.363953,25.338402,2.253284,10.884246,1.887077,24.498491,17.649029,9.054112,14.829363,23.234436,13.901792,17.024321,33.818462,13.589604,60.073643,17.071899,20.447393,20.753492,22.444607,18.651453,14.129712,21.117153,17.942827,18.618065,5.520164,21.687775,8.869747,6.702066,13.463689
5/3/01,12.509669,30.123117,11.925641,5.985302,10.96353,14.159703,11.708317,9.508029,18.63603,3.924293,19.445198,27.639046,5.780696,36.977978,22.025009,17.128546,40.107773,16.130676,23.213947,12.469232,25.678362,32.049969,16.682869,20.579018,15.883407,5.586837,9.718851,10.227859,20.50737,10.852379,37.784294,335.542419,18.3846,18.416595,39.865997,16.087076,20.71405,9.090003,6.8506,10.017355,13.902445,15.868801,12.767384,46.859802,14.462656,8.566054,64.133118,14.580765,19.638607,27.121599,31.496807,37.587635,34.028812,12.995037,32.206425,45.887596,38.251755,41.110874,9.649262,24.312269,120.533333,23.419258,0.981429,30.573208,48.096012,39,18.107864,26.854284,3.365304,14.289031,69.330223,25.495983,2.237031,11.03198,1.792776,25.391438,17.747501,9.371943,15.043554,23.931477,14.2284,17.355837,34.939392,13.603903,59.064644,16.843967,19.938078,20.175028,22.397026,18.583429,14.045148,20.940506,17.848572,18.581032,5.580887,21.509686,8.900916,6.689815,13.344331
6/3/01,12.720808,30.985693,12.511631,6.049407,10.996972,14.34746,12.066837,9.672352,18.825264,4.082808,19.670527,28.85397,5.864809,37.52187,21.866713,17.16629,39.302715,16.002148,24.091341,12.478245,25.698248,32.837372,16.972004,20.897972,16.250385,5.626086,9.78103,10.284294,20.456444,10.883122,37.70256,338.185028,18.230396,18.478397,39.697262,16.431984,20.928537,9.090003,6.893754,9.93694,13.82354,15.754158,12.563833,46.405342,14.182091,8.520442,64.903824,14.46283,19.412436,26.662809,30.801294,38.151997,34.05349,12.816119,31.657009,45.02137,38.329491,40.035679,9.640807,23.856409,119.866669,23.235905,1.035618,31.974331,50.823845,43.860001,18.040583,27.937754,3.666409,14.606093,69.166382,26.365807,2.299877,11.006288,1.848735,25.216129,17.534134,9.410645,15.100674,23.585938,13.968793,17.355837,34.924133,13.746845,60.422878,16.898981,20.201521,20.170832,22.449369,18.645271,14.01132,20.731747,17.565817,18.501268,5.582784,21.579981,8.855578,6.600985,13.291815
7/3/01,12.7384,31.655661,13.453958,6.143877,11.052704,14.726864,12.76135,9.865007,18.531626,4.198565,20.031036,29.081757,5.98599,38.031773,21.928663,17.015329,39.706856,16.204584,24.92041,12.651613,25.962481,34.646091,17.724564,21.165127,16.775064,5.775227,9.918704,10.86385,20.688452,10.977914,38.244984,350.841644,18.454241,18.540197,39.990948,16.190035,20.974035,9.277041,7.037597,10.080538,13.629848,16.317833,13.061402,46.152866,13.919234,8.399568,62.701813,13.836405,18.97312,26.865995,30.105766,38.430283,33.936272,13.145704,31.00293,44.334141,38.088497,38.628639,9.442068,23.396219,119.493332,23.369249,1.023576,30.537279,50.278278,41,18.167679,26.900726,3.91438,15.472736,71.533203,26.788113,2.381686,11.378839,1.868425,26.185768,17.768026,9.723788,15.23633,24.169779,14.169782,17.8466,35.351158,13.603903,60.578133,17.401012,19.305824,20.01993,22.477911,18.707111,13.99102,20.849506,17.412323,18.515512,5.446156,21.626846,8.773395,6.631616,13.287039
8/3/01,12.615239,31.823151,14.45172,6.194486,11.5432,14.472627,12.683494,10.125653,19.118898,4.204822,19.940918,28.85397,6.059028,38.949615,22.197084,17.178869,40.29623,16.516275,25.466927,12.973588,26.408541,34.232887,17.886955,21.396841,16.631714,5.796811,10.114119,10.928962,20.745041,11.123943,37.635674,352.927917,18.757652,18.849197,40.58456,16.694529,20.824539,9.202225,7.055579,9.945557,13.629848,16.467506,12.96415,45.546925,14.323849,8.490796,60.389713,14.200929,19.325434,27.333698,30.756575,39.628582,34.685814,13.042121,32.006939,44.69796,39.145851,38.831123,9.281388,24.147287,117.73333,23.335918,1.002503,29.782837,46.660313,42.849998,18.137781,26.931679,3.896667,14.859744,71.005257,27.103264,2.44995,11.46234,1.874642,26.29533,17.854198,9.809403,15.75753,24.378292,15.786074,18.031866,35.839172,13.794827,60.578133,17.416822,19.960028,20.644505,22.263792,18.707111,14.102658,21.090391,17.584665,18.626606,5.544831,21.814302,8.83007,6.717381,13.444591
9/3/01,12.562455,31.496538,14.05579,6.170867,11.537623,14.101033,12.798223,10.459967,18.890522,4.17875,19.910864,28.550226,6.02417,38.521278,22.248705,17.235483,39.936981,16.548416,25.057968,12.942072,26.360245,33.34412,17.629503,21.415922,16.488354,5.759527,9.985322,10.92679,20.190477,10.952292,36.558258,341.662079,18.882006,18.601997,39.647282,16.704826,21.123528,8.977779,7.030407,9.801957,13.504312,16.078989,12.903088,44.738976,14.105298,8.472553,58.683193,14.228499,19.351542,27.602043,31.397449,39.079697,34.645603,12.335871,31.624304,45.621975,39.262463,39.298409,9.323674,24.155972,115.973328,22.585831,0.975408,28.511051,44.650326,40.75,17.94339,25.345182,3.719547,14.162199,67.363953,26.945692,2.412025,11.410952,1.9534,25.802288,17.993713,9.74138,15.671854,23.818281,15.065861,18.038372,35.831554,13.460701,58.016846,17.219175,19.758059,20.011545,22.192425,18.645271,14.180454,21.036856,17.423088,18.677877,5.49739,21.776812,8.770566,6.879727,13.368206
